Maintenance_flag,record_id,Measurement_timestamp,Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Intake_Manifold_Pressure,Engine_RPM,Speed_OBD,Intake_Air_Temp,Mass_Air_Flow_Rate,Throttle_Pos_Manifold,Voltage_Control_Module,Ambient_air_temp,Accel_Pedal_Pos_D,Engine_Oil_Temp,Speed_GPS,GPS_Longitude,GPS_Latitude,GPS_Bearing,GPS_Altitude,Turbo_Boost_And_Vcm_Gauge,Trip_Distance,Litres_Per_100km_Inst,Accel_Ssor_Total,CO2_in_g_per_km_Inst,Trip_Time_journey,fleetid,truckid,period,Region
0,3358,22FEB16:16:57:04,118,244.571668,55.686275,89,124,1462,118,11,26.61,72.94118,14.08,9,14.901961,83,121.10401,8.3288170753,48.875057517,297.8,420,3.916019,204.74098,3.381339,-0.03713,89.43636,6668,Fleet_00913F1,Truck_0491X1,2,1
0,4023,22FEB16:17:08:09,91,246.073651,75.68628,85,161,1452.5,91,8,37.94,80,14.16,7,14.901961,82,93.42069,8.8654116747,47.061909536,322.5,295,9.282415,227.31271,7.831963,0.037037,207.15529,7333,Fleet_00613F1,Truck_0801X1,2,3
0,6323,22FEB16:17:46:29,70,247.24186,0,87,115,1070,70,6,19.97,80,14.22,6,14.901961,84,84.49329,8.634379794,49.549191773,29.2,152,2.61068,287.61456,0,-0.174056,0,9633,Fleet_00513F1,Truck_0051X1,2,1
0,819,22FEB16:16:14:45,129,243.959749,27.058825,81,113,1589,129,10,28.72,80,14.12,8,14.901961,80,130.96825,9.5979476153,48.472824484,258.7,537,2.320604,157.62656,1.466878,-0.040082,38.79891,4129,Fleet_01213F1,Truck_0081X1,2,1
0,4068,22FEB16:17:08:54,79,246.741199,48.627453,93,107,1233.5,79,8,20.63,80,14.24,7,14.901961,88,83.26975,8.7915936747,47.023059536,276,326,1.450378,228.47617,2.870098,-0.008944,75.914055,7378,Fleet_00613F1,Truck_0801X1,2,3
0,877,22FEB16:16:15:43,91,246.073651,44.313725,81,108,1139,91,9,17.16,78.43137,14.2,8,14.901961,78,95.977325,8.9414096153,48.666930484,256,459,1.595415,159.43166,2.132714,-0.005642,56.410255,4187,Fleet_01213F1,Truck_0101X1,2,1
0,3229,22FEB16:16:54:55,100,245.57299,24.313726,84,114,1241,100,11,21.24,78.82353,14.14,9,14.901961,82,104.798004,7.2481387631,48.355878339,329.1,457,2.465641,201.00203,1.159485,-0.106755,30.668364,6539,Fleet_00413F1,Truck_0351X1,2,2
0,7226,22FEB16:18:01:32,97,245.739877,72.15686,90,119,1232,97,9,21.33,80,14.22,7,34.901962,85,100.36864,7.7530687631,48.216126339,1.4,145,3.19083,298.87366,3.948738,0.041055,104.44404,10537,Fleet_00413F1,Truck_0641X1,2,2
0,448,22FEB16:16:08:34,74,247.019344,0,80,107,1168.5,74,9,17.8,80,14.26,7,14.901961,80,87.69673,9.2873988604,49.197917431,353.4,699,1.450378,145.63512,0,-0.005028,0,3758,Fleet_00113F1,Truck_0221X1,2,1
0,3801,22FEB16:17:04:27,165,241.957105,57.2549,91,123,2028.5,165,13,40.16,72.94118,14.08,8,14.901961,91,171.28825,8.6351650753,49.013345517,328.2,484,3.770981,219.59912,3.408357,-0.022437,90.15098,7111,Fleet_00913F1,Truck_0311X1,2,1
0,7486,22FEB16:18:05:52,77,246.852457,0,88,116,1180,77,12,21.97,80,14.24,8,14.901961,86,81.39779,8.0681118588,48.226717043,112.4,155,2.755716,305.05542,0,-0.00008,0,10796,Fleet_00213F1,Truck_0791X1,2,2
0,7523,22FEB16:18:06:29,33,249.300133,0,87,112,1022,33,10,17.86,80,14.18,8,14.901961,84,38.485683,9.2391777714,48.416203726,107.4,157,2.175566,305.67606,0,-0.014888,0,10833,Fleet_00813F1,Truck_0411X1,2,1
0,935,22FEB16:16:16:41,148,242.902798,53.72549,88,211,2310,148,15,77.44,80.39216,13.94,8,41.960785,84,151.59601,9.8143113589,49.168292752,276.1,448,16.534302,161.19778,9.799308,0.008491,259.19153,4245,Fleet_00713F1,Truck_0341X1,2,1
0,4312,22FEB16:17:12:58,106,245.239216,43.92157,89,105,1327.5,106,8,21.58,80,14.16,7,14.901961,85,108.79228,8.2484916747,47.121783536,274.9,377,1.160302,235.23868,2.182882,0.055751,57.73719,7622,Fleet_00613F1,Truck_0801X1,2,3
0,7093,22FEB16:17:59:19,93,245.962393,68.2353,89,131,1462,93,9,28.97,80,14.16,7,14.901961,85,94.07104,7.7454607631,48.385518339,1.9,155,4.931282,295.88245,5.585327,0.01923,147.7318,10403,Fleet_00413F1,Truck_0641X1,2,2
0,108,22FEB16:16:02:54,56,248.020666,14.117647,89,106,1373,56,10,23.19,80,14.2,7,29.411766,87,59.255997,8.8274696153,48.705504484,273.5,791,1.30534,137.74217,1.426491,-0.060056,37.73066,3418,Fleet_01213F1,Truck_0021X1,2,1
0,4967,22FEB16:17:23:53,96,245.795506,49.411766,83,110,1188,96,8,20.08,80,14.2,8,14.901961,80,98.17295,9.7697193589,48.676556752,355.5,177,1.88549,253.70651,2.530411,0.049158,66.92931,8277,Fleet_00713F1,Truck_0421X1,2,1
0,4920,22FEB16:17:23:06,101,245.517361,0,83,115,1235,101,9,22.77,80,14.16,8,14.901961,82,105.30245,9.6999993589,48.714290752,274.5,225,2.61068,252.42152,0,-0.09954,0,8230,Fleet_00713F1,Truck_0421X1,2,1
0,7503,22FEB16:18:06:09,62,247.686892,0,88,115,1096.5,62,11,19.8,80,14.26,8,14.901961,85,62.85625,9.2162637714,48.422017726,111.6,154,2.61068,305.37265,0,-0.001047,0,10813,Fleet_00813F1,Truck_0411X1,2,1
0,6100,22FEB16:17:42:46,138,243.459088,53.72549,87,169,1731.5,138,9,52.47,80,14.08,6,39.607845,87,143.02821,8.7168153589,48.655412752,24.1,153,10.442717,280.02994,1.263033,-0.061712,33.4072,9410,Fleet_00713F1,Truck_0201X1,2,1
0,4927,22FEB16:17:23:13,96,245.795506,1.568628,83,121,1484.5,96,9,29.02,80,14.16,8,14.901961,82,100.40803,8.7123857274,48.309518666,273.7,225,3.480905,252.65834,0,0.082274,0,8237,Fleet_01113F1,Truck_0661X1,2,1
0,7959,22FEB16:18:13:45,20,250.02331,17.254902,88,108,719.5,20,11,10.16,79.60784,14.18,8,14.901961,85,25.7041,7.1996762752,48.254558037,69.8,161,1.595415,308.29538,0,0.009707,0,11269,Fleet_00313F1,Truck_0301X1,2,2
0,2404,22FEB16:16:41:10,76,246.908086,54.901962,90,120,1187,76,10,22.97,78.82353,14.22,7,35.686275,86,77.43621,7.1241842752,48.262640037,252.3,410,3.335867,181.84799,5.53136,-0.048112,146.30437,5714,Fleet_00313F1,Truck_0751X1,2,2
1,6889,22FEB16:17:55:55,39,248.966359,11.764706,88,117,1174,39,14,20.58,80,14.14,7,14.901961,84,40.71606,7.7040787631,48.674970339,9.2,148,2.900755,290.66132,1.558766,0.01119,41.229336,10199,Fleet_00413F1,Truck_0641X1,2,2
0,1107,22FEB16:16:19:33,124,244.237894,70.588234,89,192,1609.5,124,10,31.02,80.39216,14.24,7,39.215687,85,123.94804,9.4784456153,48.560364484,303.6,389,13.778585,167.44514,4.535259,-0.124202,119.95751,4417,Fleet_01213F1,Truck_0291X1,2,1
0,7546,22FEB16:18:06:52,18,250.134568,26.27451,87,107,752.5,18,10,10.61,67.05882,14.2,8,14.901961,84,20.484127,9.2522877714,48.413467726,97.6,162,1.450378,305.84396,2.777143,0.021265,73.455376,10856,Fleet_00813F1,Truck_0411X1,2,1
0,7591,22FEB16:18:07:37,21,249.967681,23.137255,87,122,1272,21,13,22.08,72.15686,14.24,8,25.09804,84,17.064606,7.9897638588,48.206263043,91.3,154,3.625944,306.02634,6.026703,0.019472,159.40617,10901,Fleet_00213F1,Truck_0791X1,2,2
0,8231,22FEB16:18:18:17,35,249.188875,43.137257,88,119,1134,35,9,19.36,78.039215,14.06,7,30.588236,85,34.812016,9.1432533589,48.932768752,80.6,162,3.19083,310.2786,5.822904,0.042585,154.01572,11541,Fleet_00713F1,Truck_0711X1,2,1
0,3814,22FEB16:17:04:40,181,241.067041,53.72549,91,166,2240.5,181,13,59.16,80,14.06,8,36.07843,88,181.98029,8.6566330753,49.044545517,338.5,484,10.007605,220.20721,4.400208,-0.050241,116.38543,7124,Fleet_00913F1,Truck_0311X1,2,1
0,3391,22FEB16:16:57:37,84,246.463054,78.039215,88,151,1351.5,84,11,33.22,80,14.14,9,14.901961,84,87.01325,8.4002530753,48.850121517,298.8,432,7.832037,205.69186,7.553158,-0.082769,199.78088,6701,Fleet_00913F1,Truck_0491X1,2,1
0,3149,22FEB16:16:53:35,78,246.796828,5.882353,88,111,1195,78,11,19.66,80,14.16,9,14.901961,85,80.64007,7.2875167631,48.475944339,355.3,549,2.030529,198.81339,0,0.022302,10.559088,6459,Fleet_00413F1,Truck_0351X1,2,2
0,266,22FEB16:16:05:32,103,245.406103,73.333336,87,110,1343,103,9,20.55,80,14.14,7,30.19608,85,103.96889,9.103951794,49.280841773,345.6,774,1.88549,141.48654,1.422873,0.031833,37.63497,3576,Fleet_00513F1,Truck_0471X1,2,1
0,1770,22FEB16:16:30:36,14,250.357084,29.411766,89,104,680.5,14,15,9.58,56.47059,14.22,7,14.901961,84,0,9.1438377714,48.192043726,0,317,1.015265,173.01654,1.674922,-0.046711,44.30166,5080,Fleet_00813F1,Truck_0391X1,2,1
0,3429,22FEB16:16:58:15,112,244.905442,85.4902,93,161,1412.5,112,12,33.74,80,14.12,9,14.901961,88,115.38575,8.4728950753,48.822701517,298.3,450,9.282415,206.67854,6.482433,-0.056159,171.46024,6739,Fleet_00913F1,Truck_0491X1,2,1
0,3511,22FEB16:16:59:37,125,244.182265,68.2353,92,125,1538,125,11,28.94,80,14.18,9,34.901962,90,132.87639,8.6668210753,48.746573517,310.1,478,4.061056,209.39151,3.753441,-0.113883,99.27846,6821,Fleet_00913F1,Truck_0491X1,2,1
0,756,22FEB16:16:13:42,130,243.90412,0,86,119,1595,130,11,30.3,80,14.22,8,14.901961,84,136.9441,9.4176176153,48.497280484,305,624,3.19083,155.35048,0,-0.055672,0,4066,Fleet_01213F1,Truck_0081X1,2,1
0,7603,22FEB16:18:07:49,26,249.689536,23.529411,87,116,1514.5,26,13,28.55,70.98039,14.3,8,14.901961,84,26.352886,7.9830078588,48.204421043,112.1,150,2.755716,306.10382,6.662899,-0.006363,176.23357,10913,Fleet_00213F1,Truck_0791X1,2,2
0,845,22FEB16:16:15:11,124,244.237894,0,81,117,1527.5,124,9,28.27,79.60784,14.1,8,14.901961,79,129.78049,9.6740996153,48.483720484,255.2,518,2.900755,158.54813,0,0.044333,18.329956,4155,Fleet_01213F1,Truck_0081X1,2,1
0,8225,22FEB16:18:18:11,36,249.133246,1.176471,88,114,1134,36,10,17.91,80,14.1,7,29.411766,85,37.944016,9.1385313589,48.933320752,80.7,164,2.465641,310.21954,0,0.034279,0,11535,Fleet_00713F1,Truck_0711X1,2,1
0,3792,22FEB16:17:04:18,165,241.957105,70.98039,92,205,2035,165,14,62.97,80,14,8,35.294117,91,167.292,8.6150830753,48.994673517,317.1,486,15.664076,219.16234,7.213346,0.118,190.79286,7102,Fleet_00913F1,Truck_0311X1,2,1
0,3800,22FEB16:17:04:26,166,241.901476,57.2549,92,147,2042,166,14,43.86,80,14.08,8,32.941177,91,171.43204,8.6332510753,49.011101517,326,484,7.251886,219.51454,3.722374,0.0668,98.45672,7110,Fleet_00913F1,Truck_0311X1,2,1
0,3467,22FEB16:16:58:53,121,244.404781,65.09804,89,222,1941.5,121,12,72.24,80.39216,14.16,9,40.784313,88,124.16453,7.1329327631,49.005570339,295.4,464,18.129719,207.86897,10.413037,-0.063467,275.42465,6777,Fleet_00413F1,Truck_0241X1,2,2
0,4511,22FEB16:17:16:17,114,244.794184,8.235294,83,118,1388.5,114,8,25.91,80,14.16,8,14.901961,82,118.00891,8.3481787631,48.611490339,301.7,291,3.045792,241.11836,0,0.013819,12.256679,7821,Fleet_00413F1,Truck_0561X1,2,1
0,1224,22FEB16:16:21:30,44,248.688214,0,86,110,1047,44,9,17.05,80,14.26,8,14.901961,84,64.656,9.4180716747,47.136909536,315.8,382,1.88549,170.52902,0,-0.01606,0,4534,Fleet_00613F1,Truck_0361X1,2,3
0,4612,22FEB16:17:17:58,95,245.851135,61.960785,91,114,1181,95,9,19.58,73.333336,14.14,7,14.901961,86,101.0881,9.1035633589,48.940256752,288.4,270,2.465641,243.92839,3.194704,0.019637,84.49987,7922,Fleet_00713F1,Truck_0421X1,2,1
0,1905,22FEB16:16:32:51,28,249.578278,0,87,109,1073,28,10,15.94,80,14.3,7,14.901961,86,36.869694,8.0360357274,48.270638666,293.2,367,1.740453,175.79233,0,-0.031493,0,5215,Fleet_01113F1,Truck_0631X1,2,2
0,3327,22FEB16:16:56:33,122,244.349152,21.568628,89,114,1484,122,11,26.13,80,14.12,9,21.568628,84,125.28033,9.7634088604,48.613793431,283.9,417,2.465641,203.70992,1.129088,-0.00622,29.864365,6637,Fleet_00113F1,Truck_0141X1,2,1
0,5405,22FEB16:17:31:11,110,245.0167,48.235294,88,112,1380.5,110,7,24.88,80,14.16,6,14.901961,83,113.292564,8.8731333589,48.938102752,40.6,145,2.175566,266.97775,2.66931,0.013383,70.60321,8715,Fleet_00713F1,Truck_0681X1,2,1
0,1630,22FEB16:16:28:16,19,250.078939,27.450981,86,108,1308,19,15,20.33,70.19608,14.2,7,29.803923,82,17.643673,8.2895237274,48.159026666,317.4,314,1.595415,172.20757,7.548417,-0.034763,199.65549,4940,Fleet_01113F1,Truck_0631X1,2,1
0,4776,22FEB16:17:20:42,103,245.406103,14.901961,90,132,1273.5,103,10,22.3,80,14.16,7,30.19608,87,105.192,9.4547313589,48.853490752,317.8,291,5.076321,248.5005,5.498391,0.058179,145.43234,8086,Fleet_00713F1,Truck_0421X1,2,1
0,303,22FEB16:16:06:09,74,247.019344,38.82353,87,104,1391.5,74,9,20.97,80,14.2,7,14.901961,84,77.90482,9.1397328604,49.059065431,44,796,1.015265,142.36949,2.680264,0.024494,70.89292,3613,Fleet_00113F1,Truck_0221X1,2,1
0,7187,22FEB16:18:00:53,61,247.742521,19.215687,87,116,1446,61,9,26.61,80,14.24,7,21.176472,84,58.284042,7.7503327631,48.261756339,0,145,2.755716,298.09476,5.059471,0.035783,133.8229,10497,Fleet_00413F1,Truck_0641X1,2,2
0,2819,22FEB16:16:48:05,81,246.629941,69.803925,90,124,1278,81,12,24.47,78.82353,14.2,8,14.901961,88,82.51228,7.8606842752,48.349910037,285.9,463,3.916019,191.04529,5.492665,-0.046031,145.2809,6129,Fleet_00313F1,Truck_0751X1,2,2
0,2650,22FEB16:16:45:16,93,245.962393,50.19608,89,114,1454,93,10,25.47,80,14.16,8,14.901961,85,97.27233,7.5898022752,48.335972037,279.8,446,2.465641,187.77371,3.596144,-0.042043,95.11795,5960,Fleet_00313F1,Truck_0751X1,2,2
0,2860,22FEB16:16:48:46,86,246.351796,62.7451,90,111,1363,86,11,25.8,80,14.16,8,39.607845,88,91.83611,7.6689967631,48.719658339,291.1,496,2.030529,192.02,1.778535,-0.044524,47.042213,6170,Fleet_00413F1,Truck_0351X1,2,2
0,2917,22FEB16:16:49:43,97,245.739877,30.19608,91,125,1234.5,97,12,25.77,80,14.16,8,34.901962,90,99.684654,7.5675787631,48.680466339,311.7,532,4.061056,193.40639,1.952022,-0.023986,51.630955,6227,Fleet_00413F1,Truck_0351X1,2,2
0,4387,22FEB16:17:14:13,93,245.962393,0,88,111,1130.5,93,9,19.86,80,14.06,8,14.901961,85,102.45599,8.0714496747,47.108955536,284.1,385,2.030529,237.34761,0,0.067472,0,7697,Fleet_00613F1,Truck_0801X1,2,3
0,793,22FEB16:16:14:19,129,243.959749,2.352941,83,118,1583.5,129,10,30.13,80,14.18,8,14.901961,82,136.22401,9.5204636153,48.466944484,287.2,614,3.045792,156.70375,0,-0.15599,0,4103,Fleet_01213F1,Truck_0081X1,2,1
0,4206,22FEB16:17:11:12,87,246.296167,39.607845,87,109,1353.5,87,8,22.69,80,14.14,7,14.901961,84,90.18183,8.5021776747,47.103417536,247.5,360,1.740453,232.20558,2.517258,-0.007961,66.58142,7516,Fleet_00613F1,Truck_0801X1,2,3
1,2185,22FEB16:16:37:31,50,248.35444,20.392157,90,109,1183,50,14,19.83,67.45098,14.18,7,27.843138,86,46.836,8.8539896153,48.701388484,276.8,389,1.740453,178.08109,1.97953,-0.055573,52.358524,5495,Fleet_01213F1,Truck_0511X1,2,1
0,2255,22FEB16:16:38:41,56,248.020666,50.980392,89,112,1062,56,11,18.91,79.60784,14.28,7,38.039215,87,56.66456,8.7605096153,48.705750484,277.2,399,2.175566,179.16414,4.21871,-0.064962,111.5848,5565,Fleet_01213F1,Truck_0511X1,2,1
0,1655,22FEB16:16:28:41,24,249.800794,14.117647,87,106,729.5,24,15,9.99,65.4902,14.2,7,14.901961,82,28.83782,9.1330917714,48.197713726,301.2,313,1.30534,172.3599,1.217107,-0.03017,32.192448,4965,Fleet_00813F1,Truck_0391X1,2,1
1,6568,22FEB16:17:50:34,20,250.02331,14.117647,87,110,1188.5,20,15,21.44,80.39216,14.24,6,14.901961,83,19.584131,8.576095794,49.622475773,22.8,152,1.88549,289.0433,11.329415,-0.029555,299.6628,9878,Fleet_00513F1,Truck_0051X1,2,1
0,7077,22FEB16:17:59:03,88,246.240538,0,90,113,1061,88,9,19.22,80,14.22,7,14.901961,85,94.17755,7.7448187631,48.406878339,2.6,164,2.320604,295.5195,0,-0.127547,0,10387,Fleet_00413F1,Truck_0641X1,2,2
0,3118,22FEB16:16:53:04,65,247.520005,62.7451,88,115,1228,65,11,19.88,70.19608,14.2,8,14.901961,85,62.750645,7.2903007631,48.511104339,356.9,568,2.61068,198.17407,5.035905,-0.03809,133.19958,6428,Fleet_00413F1,Truck_0351X1,2,2
0,7271,22FEB16:18:02:17,84,246.463054,29.803923,88,109,1315,84,9,23.02,80,14.3,7,14.901961,85,90.90046,7.7634487631,48.151788339,12.1,146,1.740453,300.0642,2.539025,0.052954,67.15717,10581,Fleet_00413F1,Truck_0641X1,2,2
0,4888,22FEB16:17:22:34,103,245.406103,0,86,125,1599.5,103,9,32.44,80,14.2,8,14.901961,84,108.86772,8.6254097274,48.294002666,313.1,257,4.061056,251.55466,0,-0.005735,0,8198,Fleet_01113F1,Truck_0661X1,2,1
0,253,22FEB16:16:05:19,100,245.57299,0,88,107,1206,100,9,19.69,80,14.16,7,14.901961,86,89.72769,9.097261794,49.302759773,330.5,793,1.450378,141.12479,0,-0.087723,0,3563,Fleet_00513F1,Truck_0471X1,2,1
0,7453,22FEB16:18:05:19,53,248.187553,26.27451,87,110,1266.5,53,10,21.94,80,14.28,8,19.215687,84,61.63327,8.1188718588,48.243139043,94.9,155,1.88549,304.39032,3.63576,0.050724,96.16578,10763,Fleet_00213F1,Truck_0791X1,2,2
0,7151,22FEB16:18:00:17,99,245.628619,15.686275,89,111,1205.5,99,8,21.38,80,14.18,7,14.901961,85,98.28006,7.7489827631,48.293538339,5.5,151,2.030529,297.52448,0,0.183293,22.139288,10461,Fleet_00413F1,Truck_0641X1,2,2
0,5217,22FEB16:17:28:03,113,244.849813,50.980392,88,113,1414,113,8,25.27,80,14.1,7,14.901961,84,117.36034,8.4801617274,48.692330666,23.6,153,2.320604,261.0063,2.793849,-0.002467,73.89726,8527,Fleet_01113F1,Truck_0661X1,2,1
0,3172,22FEB16:16:53:58,101,245.517361,0,87,118,1554.5,101,11,29.94,80,14.24,9,14.901961,85,105.048096,9.5313828604,48.770339431,354.7,536,3.045792,199.39949,0,-0.065595,0,6482,Fleet_00113F1,Truck_0141X1,2,1
0,4448,22FEB16:17:15:14,115,244.738555,0,86,117,1394.5,115,10,26.52,80,14.14,8,14.901961,85,119.59291,8.2045927631,48.661434339,299.4,366,2.900755,239.13857,0,-0.011004,0,7758,Fleet_00413F1,Truck_0561X1,2,1
0,7441,22FEB16:18:05:07,47,248.521327,18.431374,87,117,1377.5,47,10,27.77,80,14.16,8,14.901961,84,45.108055,8.1342318588,48.241645043,45.5,151,2.900755,304.2221,3.182485,-0.012923,84.176674,10751,Fleet_00213F1,Truck_0791X1,2,2
0,7115,22FEB16:17:59:41,105,245.294845,62.352943,91,117,1314,105,8,23.19,75.68628,14.16,7,14.901961,85,111.27637,7.7458627631,48.350658339,357.7,152,2.900755,296.49335,3.400975,-0.128592,89.95573,10425,Fleet_00413F1,Truck_0641X1,2,2
0,7957,22FEB16:18:13:43,36,249.133246,0,88,110,1112.5,36,11,21.72,80,14.28,8,14.901961,85,40.06931,8.9926413589,48.961712752,73.2,158,1.88549,308.2755,4.196679,-0.025558,111.002075,11267,Fleet_00713F1,Truck_0711X1,2,1
0,3475,22FEB16:16:59:01,115,244.738555,76.86275,89,167,1457,115,12,39.36,80,14.14,9,38.82353,88,119.31104,8.5869370753,48.790013517,301.8,469,10.152641,208.15604,6.572495,-0.086595,173.84238,6785,Fleet_00913F1,Truck_0491X1,2,1
0,217,22FEB16:16:04:43,87,246.296167,54.509804,90,114,1369.5,87,10,23.3,80,14.18,7,32.941177,86,88.52426,9.045295794,49.337979773,283.5,826,2.465641,140.19965,3.907666,-0.001825,103.3577,3527,Fleet_00513F1,Truck_0471X1,2,1
0,8073,22FEB16:18:15:39,39,248.966359,9.411765,88,111,1243,39,10,20.66,80,14.1,8,19.215687,84,44.280056,9.0570273589,48.951614752,77.7,147,2.030529,309.04474,1.2417,0.011244,32.84295,11383,Fleet_00713F1,Truck_0711X1,2,1
0,1075,22FEB16:16:19:01,106,245.239216,77.64706,89,142,1331,106,9,32.33,80,14.16,7,14.901961,84,108.54072,9.1157916747,47.238825536,310.8,406,6.526697,166.40108,5.920656,-0.061178,156.60124,4385,Fleet_00613F1,Truck_0361X1,2,3
0,3474,22FEB16:16:59:00,116,244.682926,42.7451,89,110,1469,116,12,24.02,80,14.14,9,38.82353,88,119.44844,8.5846570753,48.791003517,300.2,466,1.88549,208.09828,2.159609,-0.01736,57.121616,6784,Fleet_00913F1,Truck_0491X1,2,1
0,5744,22FEB16:17:36:50,60,247.79815,16.470589,87,128,1431.5,60,13,26.05,80,14.2,7,16.862745,83,61.776375,8.7499593589,48.794642752,23,145,4.49617,269.96143,1.763171,-0.026859,46.63585,9054,Fleet_00713F1,Truck_0681X1,2,1
0,1003,22FEB16:16:17:49,146,243.014056,27.843138,88,121,1795.5,146,10,33.11,77.64706,14.14,7,14.901961,85,152.92815,10.140785615,48.480204484,284.4,436,3.480905,164.15457,1.537115,-0.089093,40.656673,4313,Fleet_01213F1,Truck_0081X1,2,1
0,671,22FEB16:16:12:17,115,244.738555,28.235294,88,106,1423.5,115,10,24.16,80,14.14,7,14.901961,85,119.17852,8.8775388604,49.441643431,279.2,651,1.30534,152.48297,1.44387,-0.110148,38.190334,3981,Fleet_00113F1,Truck_0221X1,2,1
0,165,22FEB16:16:03:51,81,246.629941,67.84314,89,121,1564.5,81,10,29.66,80,14.16,7,44.705883,87,87.80113,8.7238796153,48.704280484,277.9,804,3.480905,138.96031,4.285361,-0.054036,113.34771,3475,Fleet_01213F1,Truck_0021X1,2,1
0,3102,22FEB16:16:52:48,56,248.020666,38.82353,87,107,1332.5,56,11,21.02,78.039215,14.16,8,14.901961,85,55.008953,7.2916387631,48.525174339,351.6,571,1.450378,197.91386,3.550222,-0.133216,93.903305,6412,Fleet_00413F1,Truck_0351X1,2,2
0,4619,22FEB16:17:18:05,97,245.739877,99.60784,91,148,1618.5,97,9,39.91,79.60784,14.18,7,41.568626,85,101.159996,8.4837977274,48.132074666,295.7,259,7.396925,244.10898,7.49271,0.058721,198.18204,7929,Fleet_01113F1,Truck_0211X1,2,1
0,3413,22FEB16:16:57:59,94,245.906764,99.60784,91,134,1175.5,94,11,22.86,80,14.18,9,14.901961,84,95.256966,8.4393670753,48.835319517,299.3,441,5.366396,206.24374,6.242539,-0.039369,165.11505,6723,Fleet_00913F1,Truck_0491X1,2,1
0,3227,22FEB16:16:54:53,100,245.57299,20,84,113,1238,100,11,20.8,78.039215,14.16,9,14.901961,82,106.05639,7.2505027631,48.358536339,330.9,456,2.320604,200.95784,0,0.010816,26.67956,6537,Fleet_00413F1,Truck_0351X1,2,2
0,3261,22FEB16:16:55:27,85,246.407425,49.019608,83,108,1343,85,11,22.41,80,14.24,9,14.901961,81,88.778915,7.2005827631,48.326010339,305.1,438,1.595415,201.80106,3.163461,0.002328,83.67349,6571,Fleet_00413F1,Truck_0351X1,2,2
0,7308,22FEB16:18:02:54,104,245.350474,47.84314,88,176,1913,104,10,55.63,76.86275,14.12,8,37.2549,85,92.73718,9.0321936747,47.282727536,13.5,163,11.457981,300.9814,8.012682,-0.004356,211.93529,10618,Fleet_00613F1,Truck_0741X1,2,3
0,612,22FEB16:16:11:18,139,243.403459,48.627453,90,136,1706,139,12,38.13,80,14.16,7,33.333332,88,146.665,9.0748676153,48.624402484,308.7,635,5.656471,150.50719,3.26442,-0.210211,86.34386,3923,Fleet_01213F1,Truck_0081X1,2,1
0,4632,22FEB16:17:18:18,113,244.849813,31.764706,90,108,1395,113,9,24.02,80,14.14,7,14.901961,86,117.508,8.6108407631,48.562236339,297.4,273,1.595415,244.49431,1.928371,-0.013739,51.005383,7942,Fleet_00413F1,Truck_0561X1,2,1
0,882,22FEB16:16:15:48,91,246.073651,34.509804,81,110,1138,91,9,17.63,78.82353,14.26,8,14.901961,78,94.89644,8.9309996153,48.665286484,256.8,452,1.88549,159.56042,1.776241,0.051668,46.98153,4192,Fleet_01213F1,Truck_0101X1,2,1
0,4293,22FEB16:17:12:39,106,245.239216,49.019608,91,111,1314.5,106,8,21.83,80,14.14,7,14.901961,85,109.98009,8.2954956747,47.123331536,268.2,381,2.030529,234.68317,2.593319,-0.002458,68.59323,7603,Fleet_00613F1,Truck_0801X1,2,3
0,6103,22FEB16:17:42:49,141,243.292201,58.823532,87,153,2243.5,141,9,78.38,80,14.1,6,50.19608,86,144.97217,9.1158813589,48.640718752,24.5,153,8.122112,280.19205,14.095949,0.138175,372.83762,9413,Fleet_00713F1,Truck_0111X1,2,1
0,6010,22FEB16:17:41:16,129,243.959749,78.43137,88,195,1634,129,8,53.66,80,14.12,6,43.137257,87,129.78084,8.8299993589,48.837458752,19.5,154,14.213697,276.54605,8.246112,0.106372,218.10951,9320,Fleet_00713F1,Truck_0201X1,2,1
0,3532,22FEB16:16:59:58,121,244.404781,0,91,121,1490,121,11,29.47,80,14.18,9,14.901961,90,128.80803,8.7138850753,48.719609517,310.5,488,3.480905,210.13281,0,-0.018842,0,6842,Fleet_00913F1,Truck_0491X1,2,1
0,4713,22FEB16:17:19:39,77,246.852457,76.07843,89,142,1482,77,7,35.91,80,14.26,6,42.352943,84,81.468285,8.7070457274,48.167762666,293,268,6.526697,246.8697,8.858435,0.145143,234.30544,8023,Fleet_01113F1,Truck_0211X1,2,1
0,1201,22FEB16:16:21:07,61,247.742521,0,87,111,1103,61,9,19.44,80,14.34,8,14.901961,84,67.140236,9.3957036747,47.151051536,305.2,382,2.030529,170.12659,0,0.029735,0,4511,Fleet_00613F1,Truck_0361X1,2,3
0,8115,22FEB16:18:16:21,34,249.244504,6.27451,88,113,1320,34,10,24.02,80,14.32,7,34.11765,84,35.711998,9.0939513589,48.947114752,81.5,139,2.320604,309.48264,3.394345,0.007249,89.78037,11425,Fleet_00713F1,Truck_0711X1,2,1
